record_id,source_database,search_date,is_preprint,title,authors,year,venue,doi,url,content_type,phase1_identified,phase2_dedup_status,phase3_title_decision,phase3_title_reason,abstract_source,phase4_abstract_decision,phase4_abstract_reason,phase4_ic_met,phase4_ec_triggered,phase5_fulltext_decision,phase5_ec_triggered,phase5_decision_reviewed,phase5_fulltext_reason,phase6_qa_total_score,phase6_qa_meets_threshold,phase7_final_decision
R0696,SpringerLink,2026-07-06,False,"Hybrid deep learning-enabled framework for enhancing security, data integrity, and operational performance in Healthcare Internet of Things (H-IoT) environments",Nithesh NaikNeha SurendranathSai Annamaiah Basava RajuChennaiah MadduriNagaraju DasariVinod Kumar ShuklaVathsala Patil,2025,Scientific Reports,10.1038/s41598-025-15292-2,https://link.springer.com/article/10.1038/s41598-025-15292-2,Article,Yes,Unique,Passed,,OpenAlex,Uncertain,"The paper addresses Healthcare IoT (H-IoT) environments, proposes an anomaly detection system, and explicitly combines unsupervised VAE for anomaly likelihood with supervised CNN-LSTM for classification in a hybrid architecture.","IC1, IC2, IC3",,Included,,Accepted,The paper proposes a hybrid deep learning framework for H-IoT security combining VAE (unsupervised/reconstruction-based anomaly detection) with CNN and LSTM (supervised classification) in an integrated architecture for anomaly detection and access control.,6.5,yes,Accepted
R0736,SpringerLink,2026-07-06,False,Dynamic Weighted K-Asynchronous Federated Learning for Privacy-Preserving Intrusion Detection in Wireless Body Area Networks,Soufiane Ben OthmanDarren M. Kennedy,2026,Cognitive Computation,10.1007/s12559-026-10610-w,https://link.springer.com/article/10.1007/s12559-026-10610-w,Article,Yes,Unique,Passed,,OpenAlex,Accepted,The paper proposes a hybrid IDS for WBANs (IoMT domain) that combines unsupervised VAE-based anomaly detection with supervised CNN-LSTM classification in a multi-stage architecture.,"IC1, IC2, IC3",,Included,,Accepted,"The paper proposes a hybrid IDS architecture for WBANs (IoMT) combining a VAE-based Bio-Anomaly Fusion Layer (unsupervised reconstruction-error component) with a CNN-LSTM classifier (supervised component) in a multi-stage design, satisfying IC1-IC6.",7.0,yes,Accepted
R0753,SpringerLink,2026-07-06,False,A power-efficient layered MIoT framework for real-time ECG anomaly detection and sensor fault classification based on hierarchical THECF and hybrid intelligent models,Hossein KhezripourSaadat Pour MozaffariHouman Zarrabi,2026,Scientific Reports,10.1038/s41598-026-49593-x,https://link.springer.com/article/10.1038/s41598-026-49593-x,Article,Yes,Unique,Passed,,OpenAlex,Uncertain,The paper proposes a two-stage hybrid IDS for MIoT environments combining unsupervised anomaly detection (HGAN-based abnormal ECG detection in stage 1) with supervised classification (CNN for arrhythmia classification in stage 2).,"IC1, IC2, IC3",,Included,,Accepted,"The paper proposes a two-stage hybrid architecture for ECG anomaly detection in MIoT environments: Stage 1 uses a hybrid GAN with SVM/DT for unsupervised anomaly detection at the edge, and Stage 2 uses CNN for supervised arrhythmia classification, satisfying the hybrid unsupervised+supervised cascade requirement.",5.0,yes,Accepted
R0779,SpringerLink,2026-07-06,False,Securing healthcare data in mobile edge computing: a hybrid deep learning framework for privacy and anomaly detection,Anandh Sam Chandra BoseM. EliazerB. Uma MaheswariA. SivaneshkumarM. SumithraShamimul Qamar,2025,Knowledge and Information Systems,10.1007/s10115-025-02586-0,https://link.springer.com/article/10.1007/s10115-025-02586-0,Article,Yes,Unique,Passed,,Springer,Uncertain,"The paper addresses healthcare data in mobile edge computing with anomaly detection using a hybrid approach combining stochastic vector autoencoder (unsupervised) with multiple classifiers (supervised), but it is unclear if this specifically targets IoMT intrusion detection or broader healthcare data anomaly detection.","IC1, IC2",,Included,,Accepted,"The paper proposes a hybrid architecture for anomaly detection in healthcare/IoMT data combining unsupervised components (stochastic vector autoencoder, GAN) with supervised components (XGBoost, Naïve Bayes, SVM) in a multi-stage ensemble with majority voting, satisfying all inclusion criteria.",4.5,yes,Accepted
R0791,SpringerLink,2026-07-06,False,A lightweight trusted framework for secure data exchange and threat mitigation in IoT-enabled healthcare environments,Pramit Kumar SamantVinay PathakWakar AhmadAbdulatif Alabdultif,2025,Scientific Reports,10.1038/s41598-025-22797-3,https://link.springer.com/article/10.1038/s41598-025-22797-3,Article,Yes,Unique,Passed,,OpenAlex,Uncertain,"The paper addresses IoT-enabled healthcare environments (IC1), proposes a hybrid anomaly detection system called RHADS (IC2), and explicitly combines unsupervised learning (VAE) with supervised classification (LSTM, SVM) for intrusion detection (IC3).","IC1, IC2, IC3",,Included,,Accepted,IC3 adjudication confirmed: genuine hybrid pipeline,5.0,yes,Accepted
R1508,arXiv,2026-07-06,True,A Hierarchical IDS for Zero-Day Attack Detection in Internet of Medical Things Networks,"Md Ashraf Uddin, Nam H. Chu, Reza Rafeh",2025,arXiv (preprint),,https://arxiv.org/abs/2508.10346,preprint,Yes,Unique,Passed,,,Uncertain,The paper proposes a multi-level IDS for IoMT that combines unsupervised anomaly detection (One Class Classification with usfAD) in the first layer with subsequent supervised classification layers for attack type identification.,"IC1, IC2, IC3",,Included,,Accepted,"The paper proposes a hierarchical IDS for IoMT with usfAD-based One Class Classification (unsupervised) at the Near Edge layer followed by supervised classifiers at Far Edge and Cloud layers for attack classification, constituting a multi-stage hybrid architecture.",5.0,yes,Accepted
R1516,OpenAlex,2026-07-06,False,Intelligent Fusion: A Resilient Anomaly Detection Framework for IoMT Health Devices,"Flavio Pastore, Raja Waseem Anwar, Nafaa Hadi Jabeur, Saqib Ali",2026,Information,,https://openalex.org/works/w7125689806,article,Yes,Unique,Passed,,,Uncertain,"The paper proposes a hybrid framework for IoMT devices that combines supervised XGBoost classifier for attack detection with unsupervised LSTM autoencoder for anomaly detection, meeting all inclusion criteria.","IC1, IC2, IC3",,Included,,Accepted,"The paper proposes a hybrid fusion framework for IoMT anomaly detection combining an unsupervised LSTM autoencoder for physiological/technical deviations with a supervised XGBoost classifier for security threats, evaluated on CICIoMT2024 and MIMIC-IV datasets.",7.0,yes,Accepted
R1528,OpenAlex,2026-07-06,False,Resilient Cloud Architectures with AI Agents for Enhancing Cybersecurity in Health Information Systems,"Anjan Gundaboina, Abhilash K S",2025,,10.1109/iceca66444.2025.11383493,https://www.scopus.com/pages/publications/105034878059?origin=resultslist,article,Yes,Unique,Passed,,,Accepted,The paper proposes a hybrid IDS for IoMT/healthcare systems combining unsupervised Isolation Forest for anomaly detection with supervised XGBoost classifier in a two-layered architecture.,"IC1, IC2, IC3",,Included,,Accepted,"The paper proposes a two-stage hybrid IDS for healthcare/IoMT environments using Isolation Forest (unsupervised) as first-layer anomaly detector and XGBoost (supervised) as second-layer classifier, evaluated on CIC-IoMT 2024 dataset.",4.0,yes,Accepted
R0089,ACM Digital Library,2026-07-06,False,A Two-Stage Federated Learning Framework for Human Activity and Anomaly Detection in IoMT,"Salimzhanov, Abylay and Tynyssova, Ayaulym and Tursynbekov, Temirlan and Tulebayeva, Saida and Yelmagambetova, Ayazhan and Ever, Enver and Yazici, Adnan",2025,Proceedings of the 15th International Conference on the Internet of Things,10.1145/3770501.3770510,https://doi.org/10.1145/3770501.3770510,inproceedings,Yes,Unique,Passed,,,Uncertain,"The paper addresses IoMT anomaly detection with a two-stage system combining anomaly detection (SensorECGCNN-Light) and activity recognition (LRCN), but the abstract does not clearly specify whether the anomaly detection stage uses unsupervised learning methods like autoencoders or reconstruction-error approaches.","IC1, IC2",,Excluded,EC3,Excluded,"EC5 e EC2 - The paper's ""anomaly detection"" refers to physiological anomalies (ECG abnormal beats via SensorECGCNN-Light) and human activity context (HAR via CNN+GRU), verified by a meta-classifier for clinical true/false positives — not network intrusion detection. Datasets used (MIT-BIH Arrhythmia, PTB Diagnostic ECG, NTU RGB+D) are physiological/vision-based, not network traffic. FL is used for patient-data privacy (HIPAA/GDPR compliance), not as an IDS component. There is no mention of network packets, protocols, attacks, or intrusions anywhere in the paper.",,,Excluded
R0091,ACM Digital Library,2026-07-06,False,A Softwarized Intrusion Detection System for IoT-Enabled Smart Healthcare System,"Javeed, Danish and Gao, Tianhan and Saeed, Muhammad Shahid and Kumar, Prabhat and Kumar, Randhir and Jolfaei, Alireza",2023,ACM Trans. Internet Technol.,10.1145/3634748,https://doi.org/10.1145/3634748,article,Yes,Unique,Passed,,,Uncertain,The paper proposes a hybrid cuLSTM-DNN architecture but appears to be a purely supervised deep learning model without an unsupervised anomaly detection component in a cascade or two-stage design.,"IC1, IC2",EC3,Excluded,EC3,Excluded,"EC3 - The proposed cuLSTM-DNN is a purely supervised multi-class classifier: LSTM layers extract temporal features, which feed into DNN layers with a softmax output over 8 labeled classes (Benign + 7 DDoS attack types), trained end-to-end with categorical cross-entropy. Despite being called ""hybrid,"" both LSTM and DNN stages are supervised classification components — there is no unsupervised anomaly-detection stage (no autoencoder, clustering, OC-SVM, or anomaly-scoring mechanism) preceding or complementing the classifier. MinMaxScaler is only pre-processing normalization, not an unsupervised detection component. This fails QA2 entirely (no unsupervised+supervised cascade) and matches EC3 directly: ""single-stage or purely supervised (no unsupervised anomaly detection component)."" Additional notes (not exclusion-determining, but relevant):Domain fit is borderline: motivation is IoT-SHS, but evaluation uses the generic CICDDoS2019 dataset (network DDoS traffic), not IoMT/healthcare-specific traffic — would only score ""Partially"" on QA3 if the paper were otherwise eligible. No zero-day/unknown-attack evaluation, no explainability (XAI), no per-device profiling — further QA gaps, moot given EC3 exclusion.",,,Excluded
R0123,ACM Digital Library,2026-07-06,False,Self-Healing Digital Twins: Hybrid Generative and Privacy-Preserving AI for Adaptive Wellness Platforms,"Mani, Nariman and Attaranasl, Salma",2025,"Proceedings of the ACM/IEEE International Conference on Connected Health: Applications, Systems and Engineering Technologies",10.1145/3721201.3725427,https://doi.org/10.1145/3721201.3725427,inproceedings,Yes,Unique,Passed,,,Uncertain,"The paper addresses IoMT and mentions anomaly detection in healthcare context, but the abstract does not clearly specify whether the hybrid AI architecture combines unsupervised anomaly detection with supervised classification in the required cascade or multi-stage design for intrusion detection.","IC1, IC2",,Excluded,EC2,Excluded,"The paper proposes a wellness platform using Digital Twins, Reinforcement Learning, and Privacy-Preserving AI for lifestyle/diet management, but does not propose an intrusion detection or anomaly detection system for cybersecurity threats - the anomaly detection mentioned is for health trend deviations, not network intrusions.",,,Excluded
R0125,ACM Digital Library,2026-07-06,False,AI-Driven Zero-Trust Models for Blockchain-Supported Healthcare Ecosystems,"Vusumuzi, Malele and Godwin, Mandinyenya",2025,Proceedings of the 2025 International Conference on Artificial Intelligence and Its Applications,10.1145/3774791.3774801,https://doi.org/10.1145/3774791.3774801,inproceedings,Yes,Unique,Passed,,,Uncertain,"The paper addresses healthcare IoT (mHealth, wearables) and mentions machine learning for anomaly detection and intrusion detection, but the abstract does not clearly specify whether unsupervised anomaly detection is combined with supervised classification in a hybrid architecture.","IC1, IC2",,Excluded,EC3,Excluded,"The paper proposes a Zero Trust framework with AI-driven anomaly detection and blockchain, but does not describe a hybrid two-stage/multi-stage IDS architecture combining unsupervised and supervised components in cascade - it uses federated machine learning for anomaly detection without the required unsupervised+supervised cascade structure.",,,Excluded
